标识信息/账单明细ID,标识信息/订单号,身份信息/客户名称,身份信息/资源购买账号ID,身份信息/资源购买账号,身份信息/资源归属账号ID,身份信息/资源归属账号,账单信息/服务主体,账单信息/账单月份,账单信息/账单日期,账单信息/费用类型,账单信息/交易类型,账单信息/消费时间,账单信息/服务开始时间,账单信息/服务结束时间,产品信息/产品Code,产品信息/产品名称,产品信息/商品Code,产品信息/商品名称,产品信息/计费项Code,产品信息/计费项名称,资源信息/资源ID,资源信息/实例ID（出账粒度）,资源信息/资源名称,资源信息/地域Code,资源信息/地域,资源信息/可用区,时长信息/抵扣前时长,时长信息/抵扣时长,时长信息/时长,时长信息/时长单位,时长信息/时长详情,用量信息/抵扣前用量,用量信息/抵扣用量,用量信息/用量,用量信息/用量单位,用量信息/用量详情,定价信息/官网目录价,定价信息/价格单位,定价信息/目录价用量阶梯,定价信息/用量阶梯累计规则,定价信息/目录价转换信息,定价信息/目录价因子,定价信息/定价币种,费用信息/目录总价,费用信息/计费公式,费用信息/计费辅助信息,费用信息/计费过程,费用信息/计费规则说明,订阅抵扣信息/订阅抵扣目录总价,订阅抵扣信息/订阅抵扣后金额,订阅抵扣信息/订阅抵扣金额,订阅抵扣信息/订阅抵扣详情,优惠信息/优惠金额,优惠信息/优惠后金额,优惠信息/优惠详情,优惠券抵扣信息/优惠券抵扣金额,优惠券抵扣信息/优惠券抵扣详情,应付信息/应付金额（含税）
202604_0700v1_019_1bf3b5dc586e2f3adca69f11651bd8dc_01_00000004137600371778,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:02:00,2026-04-03 15:02:00,2026-04-03 15:03:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.042,0,0.042,千tokens,"{""用量"":""0.042"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""42"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""42"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000294,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000294,,0,,0.0000294
202604_0700v1_019_b30ab2e84bba01c5126f9c8d5dae3912_01_00000004137603625008,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:02:00,2026-04-03 15:02:00,2026-04-03 15:03:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.028,0,0.028,千tokens,"{""用量"":""0.028"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""28"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""28"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000056,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000056,,0,,0.000056
202604_0700v1_019_bdc60e91e216136c6ba43d7855a67ab6_01_00000004137600915761,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:02:00,2026-04-03 15:02:00,2026-04-03 15:03:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,4.707,0,4.707,千tokens,"{""用量"":""4.707"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""4707"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""4707"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0037656,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0037656,,0,,0.0037656
202604_0700v1_019_12f7f0ba9d64ca847798147a19c2e423_01_00000004137648439170,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.036,0,0.036,千tokens,"{""用量"":""0.036"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""36"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""36"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000252,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000252,,0,,0.0000252
202604_0700v1_019_36864f347267b6342ae02c5b95aac00d_01_00000004137648473211,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.424,0,0.424,千tokens,"{""用量"":""0.424"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""424"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""424"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000848,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000848,,0,,0.000848
202604_0700v1_019_4417b246764ca43dc5c849b67381ae7e_01_00000004137648484015,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.18,0,0.18,千tokens,"{""用量"":""0.18"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""180"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""180"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.00036,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.00036,,0,,0.00036
202604_0700v1_019_547ae33d2f51168ab9e5f02f50fb9834_01_00000004137648423992,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.79,0,0.79,千tokens,"{""用量"":""0.79"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""790"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""790"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.000632,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000632,,0,,0.000632
202604_0700v1_019_a61caf469cd7e58a0859c1f7a6cc9ed0_01_00000004137648482071,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,58.86,0,58.86,千tokens,"{""用量"":""58.86"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""58860"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""58860"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.047088,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.047088,,0,,0.047088
202604_0700v1_019_df1f8258aa1c0f9ff9d44152d4589ba1_01_00000004137648433233,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:39:00,2026-04-03 15:39:00,2026-04-03 15:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,4230687;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.038,0,0.038,千tokens,"{""用量"":""0.038"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""38"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""38"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000266,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000266,,0,,0.0000266
202604_0700v1_019_56599da8e2fbdd896e1f17613acad8b8_01_00000004137648489592,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.084,0,0.084,千tokens,"{""用量"":""0.084"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""84"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""84"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000588,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000588,,0,,0.0000588
202604_0700v1_019_5739b7f67811964d82a51d5826c1aa8d_01_00000004137648532002,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token_cache;;0,,cn-beijing,华北2（北京）,,,,,,,3.328,0,3.328,千tokens,"{""用量"":""3.328"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""3328"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""3328"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.00016,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token_cache""}",CNY,0.00053248,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.00053248,,0,,0.00053248
202604_0700v1_019_8a99696ef66de2281c4e726faea55594_01_00000004137648541225,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.846,0,0.846,千tokens,"{""用量"":""0.846"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""846"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""846"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.001692,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.001692,,0,,0.001692
202604_0700v1_019_93d2bfad441a006bb3ed200af6963fb7_01_00000004137648549150,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.258,0,0.258,千tokens,"{""用量"":""0.258"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""258"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""258"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000516,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000516,,0,,0.000516
202604_0700v1_019_97a93438120ec25dbdc6e9cd84f3d522_01_00000004137648544159,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,100.788,0,100.788,千tokens,"{""用量"":""100.788"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""100788"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""100788"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0806304,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0806304,,0,,0.0806304
202604_0700v1_019_ac1ad8a162d401b98e70d45d533b8205_01_00000004137648519163,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,4230687;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.077,0,0.077,千tokens,"{""用量"":""0.077"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""77"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""77"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000539,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000539,,0,,0.0000539
202604_0700v1_019_da0cc93dd348fb80b5e43bf49bed9646_01_00000004137648486908,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260403,云资源按量费用,后付费,2026-04-03 15:40:00,2026-04-03 15:40:00,2026-04-03 15:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,4230687;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,1.106,0,1.106,千tokens,"{""用量"":""1.106"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""1106"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1106"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0008848,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0008848,,0,,0.0008848
